Set,일자,품목0 변동률,품목1 변동률,품목2 변동률,품목3 변동률,품목4 변동률,품목5 변동률,품목6 변동률,품목7 변동률,품목8 변동률,품목9 변동률,품목10 변동률,품목11 변동률,품목12 변동률,품목13 변동률,품목14 변동률,품목15 변동률,품목16 변동률,품목17 변동률,품목18 변동률,품목19 변동률,품목20 변동률,품목21 변동률,품목22 변동률,품목23 변동률,품목24 변동률,품목25 변동률,품목26 변동률,품목27 변동률,품목28 변동률,품목29 변동률,품목30 변동률,품목31 변동률,품목32 변동률,품목33 변동률,품목34 변동률,품목35 변동률,품목36 변동률
0,d+1,0.20552914204527106,0.02257278411502489,0.018893333495166358,0.02953799547058347,-0.03739217445798794,-0.05297398904016506,-0.7075228721368427,-0.08152338639880288,-0.1632131122824661,-0.00612166961310353,0.04075509403435546,0.0341098140057591,-0.04724026012782342,0.0555774207858509,-0.06488024273481706,0.0653805992920595,,-0.009016276537503113,-0.11448435984497404,0.12030172981370205,0.02332595431764734,-0.03763279632434528,-0.029247718008636833,0.018641983006635124,-0.00017660443784092453,0.04183776574778231,0.18453342631609107,-0.053230292004076855,-0.149361815894345,-0.03971107473341413,-0.003694460815701364,0.004511436144051641,0.01423726459075431,-0.013959625013863637,-0.019148710270180263,0.020065537941124065,-0.02499892729153968
0,d+2,0.1665825825825826,0.016952050687949746,0.019080254600055947,0.02360312740415738,-0.024695968068052472,-0.055116642212725636,,-0.09411077430871621,-0.1800809235761718,0.0014024222941598611,0.03524057796586108,0.07226225335893555,-0.04187166315732748,0.06131637332841996,-0.07163603612270464,0.07127541318761593,0.01679027030320529,-0.00434938259241062,-0.10526626980899254,0.11801693824780057,-0.03147661433573136,-0.027745584898148202,-0.0051858307882668665,0.0077351172058447585,0.011728961810003956,0.06611745420294766,0.22847174719983335,-0.06642377533815275,-0.16937657793822616,-0.08443711545170367,-0.019415015613841156,-0.0040391908169185005,0.01079920858539032,-0.016404088362317912,-0.031461285005518966,0.014641870878280349,-0.0111049545737354
0,d+3,,,,,,,-0.7408127612907025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,d+4,0.14292873518679972,0.02068887924868071,0.050037228268680956,0.0031587877691988714,-0.014129069261072923,-0.06451284851999266,,-0.11752736933935044,-0.17314008582626622,0.0002400366660024189,0.05360307655565764,0.13980157497246956,-0.05008165741916689,0.05150737187940618,-0.08317579191347602,0.07341474161611462,0.015473405680866446,-0.019495296514698567,-0.1482644309976373,0.064101440964017,-0.06184204417599875,-0.035174290780168635,-0.017564364720269315,-0.11638984001944093,-0.004279638925409423,0.08244181301463717,0.29085266647083796,-0.02546975061297653,-0.1663320384480704,0.03758576284503939,-0.021983020564926126,-0.015827471487322053,0.013074013110226053,0.0014372605183226863,-0.00668563712435289,0.019945129041916605,0.056001562271243165
0,d+5,0.13498014143175424,0.024175582565670983,0.03730851619167446,-0.011443005276416245,-0.022759248314805965,-0.07864173781825574,,-0.11140915725694485,-0.17711583870002023,0.012526457018132032,0.06674880749307611,0.16967697481843355,-0.05498308689294357,0.04575771553573,-0.08347348705234992,0.08241699891656819,-0.0016187948170802854,-0.028627433422330442,-0.16009231277422067,0.05943837312864665,-0.09865719137802162,-0.04635830394171449,-0.02214741064294967,-0.14972964427728666,-0.018751419188770123,0.05642793201314973,0.20790544852732804,-0.012216018306741237,-0.1638045705098293,-0.020557683905570168,-0.02619786355758735,0.005366597919139187,0.0051652340023745046,-0.005413728898129165,-0.02001350258471872,0.008792951802626695,0.03233978582727571
0,d+6,0.077419019019019,0.021849498555490187,0.0322139108541015,-0.014212002544456691,-0.0173478418651795,-0.08831080065470952,,-0.10870769445904468,-0.16670157916378173,0.014323700422078773,0.08079010224224495,0.20135099209751503,-0.046647992967157124,0.03445142065053824,-0.11313627487461794,0.09883427873020267,,-0.029098514248267867,-0.1873786886974876,0.04390924652089355,-0.11306034627857611,-0.050402268151585286,-0.03308847264803021,-0.20814954452417514,-0.03232758726794206,0.05015965164239678,0.17628159268776677,-0.04719398382259361,-0.1615188112631813,-0.04624121546808715,-0.034669496220172624,-0.011667722640384647,0.0044880394862168195,-0.005051683729185444,-0.03879636187952898,-0.019558834650900546,-0.003421287470391828
0,d+7,0.10849817559494984,0.021217467964540517,0.0012759764007935078,-0.036400744577392355,-0.011474128368330899,-0.07645488729106634,-0.39568244715303547,-0.127533108880113,-0.15766605294611025,0.030395653140788834,0.07781418872080441,0.20954587337853683,-0.04100052730207638,0.031605543560923176,-0.11969341722425542,0.08045671299603412,-0.0030013307424915795,-0.026534539304686296,-0.18265348545708557,0.032060762482089625,-0.15864502527549684,-0.051695828327321836,-0.02150910201471014,-0.22573518800657225,-0.03981146433943099,0.035791121941551575,0.08412320056007284,-0.017425714293551633,-0.17077463788731845,-0.05525513460563032,-0.036130223813923966,0.0015371123735999483,0.004964985059523002,-0.012332806439648784,-0.08006221542417816,-0.05722737155279648,-0.03713022146227113
0,d+8,0.09898140721366522,0.02694516719147787,0.007374745695669625,-0.03029793906778629,-0.02676602759975361,-0.08002114914303561,-0.22825119236883945,-0.14522863188171742,-0.1701223329383145,0.03834446123429936,0.0903894782691951,0.2062198044894379,-0.049040037060480324,0.01750441315400707,-0.08854525691703725,0.07416176204934481,-0.009401560598012887,-0.04207257700299,-0.2115888854550507,0.016423506571283466,-0.21003222446227032,-0.050410352285008446,0.008326537610109685,-0.2694305758869872,-0.03427809836706467,0.04472812677171947,0.0364626383195949,-0.015535961188686113,-0.171587288056387,-0.06283275749818641,-0.035864816907711934,0.00428894876667632,0.007639737486697575,-0.027144874416691927,-0.11392684314915036,-0.09135988667908125,-0.05067002028466915
0,d+9,0.10140230553133783,0.021891491992361248,0.015871974985076507,-0.05073148482504839,-0.023825535923858096,-0.07997057613089319,-0.38778679414708833,-0.13714873002262362,-0.1745716093089608,0.04438784349906436,0.0856427806482894,0.2532362739249749,-0.04384871733535387,0.008431782401931084,-0.10345146251406706,0.08699304997012777,-0.0063266014717640925,-0.03273120391306553,-0.21749840012889418,-0.003399463414940145,-0.22719181754187545,-0.05329346260716919,0.0019347034281404975,-0.3188678776186891,-0.05145523500686222,0.05992321314063626,0.10093670292003076,0.011921645685463169,-0.179384872572842,-0.10058146700325869,-0.04107642021304632,0.014986287186735867,-0.00046206744915748424,-0.017186656896486914,-0.12822686869251324,-0.13667191028135445,-0.06828550131405049
0,d+10,,,,,,,-0.19679812165106297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
